,ticker,participant_timestamp,ask_price,bid_price,open,high,low,close,volume
171,C:CADSGD,1780358399999000000,0,0,0.92539690934942,0.925682652236114,0.920505495870335,0.9235,186834
172,C:GBPCNH,1780358399999000000,0,0,9.09776,9.11732,9.07694,9.10328,49989
173,C:DKKCAD,1780358399999000000,0,0,0.21503,0.2156984211934707,0.214968,0.215481,127839
174,C:USDSGD,1780358399999000000,0,0,1.2766,1.28027,1.2762,1.2783,171647
175,C:CZKJPY,1780358399999000000,0,0,7.64124654241307,7.65483245273384,7.62690250925545,7.64462,74357
176,C:CADAUD,1780358399999000000,0,0,1.00923,1.012337767380511,1.006273291925466,1.00832,71229
177,C:EURAUD,1780358399999000000,0,0,1.62223,1.6276,1.6177,1.62393,245968
178,C:CLPCHF,1780358399999000000,0,0,0.0008784069205707,0.0008850701436623,0.0008781035838669,0.0008809555824481,253372
179,C:HKDMXN,1780358399999000000,0,0,2.214238451795679,2.22010974799813,2.207696680142417,2.21401,171163
180,C:USDCHF,1780358399999000000,0,0,0.78187,0.78845,0.7816,0.7862,252669
181,C:TWDGBP,1780358399999000000,0,0,0.0236442133384219,0.0237948636146116,0.0235152617428436,0.0236924389594373,33270
182,C:RUBCHF,1780358399999000000,0,0,0.0109763805827056,0.0110296696464942,0.0108578443648096,0.0109194887609534,253322
183,C:NZDUSD,1780358399999000000,0,0,0.59798,0.59811,0.58763,0.59346,193960
184,C:AUDNOK,1780358399999000000,0,0,6.63424436308049,6.65313655410402,6.6087,6.6417,247894
185,C:HKDUSD,1780358399999000000,0,0,0.1276065227350161,0.127756343102435,0.1274817509873462,0.1275949625508785,63637
186,C:CHFSEK,1780358399999000000,0,0,11.81767,11.8488,11.71506,11.8374,84528
187,C:GBPNOK,1780358399999000000,0,0,12.42141,12.50457467925162,12.3974,12.47961131355197,257581
188,C:DKKAUD,1780358399999000000,0,0,0.217056,0.2177790533073232,0.2167479644341221,0.21729,125108
189,C:KRWTWD,1780358399999000000,0,0,0.0208331122665534,0.0208579315213084,0.0206266413411512,0.0207148004892723,35597
190,C:ZARGBP,1780358399999000000,0,0,0.045737,0.045865,0.045141,0.045571,41558
191,C:SEKUSD,1780358399999000000,0,0,0.107994392931119,0.1082583824465529,0.1067330403867152,0.1073279211440298,237384
192,C:CHFMXN,1780358399999000000,0,0,22.19087996623631,22.19404264026909,21.9886,22.06652211787297,200933
193,C:NGNZAR,1780358399999000000,0,0,0.0118337294932555,0.011960058685703,0.0114065852270239,0.0118903870708839,241463
194,C:MXNUSD,1780358399999000000,0,0,0.057589753631034,0.0577420880347423,0.0574135208841682,0.057613,165384
195,C:EURCZK,1780358399999000000,0,0,24.269,24.2918,24.2374,24.2629,49528
196,C:NZDGBP,1780358399999000000,0,0,0.44455,0.44455,0.4389,0.44088,35101
197,C:USDSEK,1780358399999000000,0,0,9.23919,9.33097,9.21233,9.30675,237995
198,C:SGDGBP,1780358399999000000,0,0,0.58212,0.58253,0.578998564083561,0.5811,28211
199,C:CZKDKK,1780358399999000000,0,0,0.307532,0.307854118092916,0.307124,0.307561,38243
200,C:CNYCHF,1780358399999000000,0,0,0.115547434451366,0.1165165827957466,0.1155363240151633,0.1162138445733713,245815
201,C:EURMXN,1780358399999000000,0,0,20.2131,20.2223,20.1149,20.1895,85442
